,id_str,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
164,924397489037430784,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.08695652173913043,0.0,0.0,0.043478260869565216
165,928279728125108225,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0,0.0
166,933446283632824321,0.0,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.0
167,926456409260285952,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
168,923237600009342978,0.0,0.09523809523809523,0.0,0.0,0.09523809523809523,0.0,0.09523809523809523,0.0,0.047619047619047616,0.09523809523809523
169,930087113764327424,0.0,0.06896551724137931,0.0,0.0,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.0,0.06896551724137931
170,922830229525225477,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.09090909090909091,0.0,0.0,0.0
171,925739132579729420,0.041666666666666664,0.0,0.08333333333333333,0.0,0.0,0.125,0.041666666666666664,0.125,0.0,0.0
172,931355543096233985,0.0,0.0,0.0,0.03125,0.0,0.03125,0.03125,0.03125,0.0,0.0
173,925686558304464897,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464
174,928770248370728960,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.0,0.0,0.08
175,931882145181773826,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625
176,923976737788227584,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456
177,930837616714571776,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667
178,933658521828315136,0.0,0.125,0.0,0.041666666666666664,0.125,0.041666666666666664,0.125,0.0,0.041666666666666664,0.041666666666666664
179,933720598383026176,0.0,0.25,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.25
180,927059219370643456,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667
181,927075137131896832,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.0,0.17647058823529413
182,926973117708296192,0.0,0.09523809523809523,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.0
183,925405818446663685,0.0,0.07142857142857142,0.0,0.0,0.03571428571428571,0.07142857142857142,0.10714285714285714,0.07142857142857142,0.0,0.03571428571428571
184,928286153672970240,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.043478260869565216
185,925497025386500096,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035
186,927847349648609280,0.047619047619047616,0.0,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.0,0.047619047619047616
187,924056425298571265,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666
188,922430688703451136,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464
189,932392209445457920,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667
190,925818338172915712,0.05,0.05,0.0,0.05,0.05,0.05,0.1,0.0,0.0,0.1
191,928936220360503296,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.09090909090909091
192,925373392827666432,0.0,0.0,0.0,0.05,0.0,0.05,0.1,0.0,0.05,0.1
193,925910265060831232,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.047619047619047616
194,923149037523566592,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
195,927802776737984513,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.03125
196,923277142271684609,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
197,928105793366392832,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464
198,924382752941756421,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0
199,921780758372642816,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0
200,926406490763784194,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.1,0.0,0.0,0.03333333333333333
201,930346433177378817,0.0,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.03225806451612903
202,933301876975718401,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0,0.0,0.041666666666666664
203,934026050388013056,0.08333333333333333,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0
204,925440868575797252,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
205,930304414564352000,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.07692307692307693
206,928124338343202816,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05
207,929492850101940225,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.0
208,928016742575738882,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655
